question,answer
Who did white planters import before the Reconstruction era?,"Before the Reconstruction era, white planters imported African slaves to work on their plantations."
The Quran is unused in the interpretation of which form of law?,The Quran is unused in the interpretation of secular law.
 In what year was Thomas Graunger freed?,Thomas Graunger was freed in the year 1642.
Who did Thomas Paine compare Burke to?,Thomas Paine compared Burke to Lord Bacon and Cicero.
How many males in Tibet were monks in 1950?,"Before the 1950s, between 10 and 20% of males in Tibet were monks."
What did Christians condemn from 33 AD to 180 AD?,Christians condemned the use of musical instruments for Christian worship from 33 AD to 180 AD.
Who said the actions involved in war on terrorism are diffuse?,"Political theorist Richard Jackson said that the actions involved in the ""war on terrorism"" are diffuse."
Which city did Feynman get lost in after affixing tire chains?,Feynman got lost in the city of Buffalo after affixing tire chains.
Who built the earliest mandolin in 1474?,The earliest mandolin was built by Gaetano Vinaccia in 1744.
What is eavesdropping?,"Eavesdropping is the act of secretly listening to a private conversation or communication without the knowledge or consent of the parties involved. It can be done through various means, such as wiretapping, electronic surveillance, or simply overhearing a conversation. Eavesdropping is often considered unethical and illegal, as it violates the privacy of individuals and can lead to the unauthorized disclosure of sensitive information."
What type of dye was one of the North India company's main products?,Indigo dye was one of the North India company's main products.
Reforms to what system increased the power of the house of uncommons?,Reforms to the voting system increased the power of the House of Commons.
What is the name of the collection of informal rules in Catholicism?,"The collection of informal rules in Catholicism is known as ""tradition."""
How many days after France sued for peace did the Romanians reject the requests of the USSR?,"The Romanians rejected the requests of the USSR two days after France sued for peace, which was on June 26th."
