question,answer,reference
Who won song of the year at oscars?,"""Fight for You"" by H.E.R. won the Oscar for Best Original Song at the 2021 Academy Awards.","Disambiguation 1. Question: Who is the film that won song of the year at oscars in 2017? Answer:Coco
Disambiguation 2. Question: Who is the song that won song of the year at oscars in 2017? Answer:""Remember Me""
Disambiguation 3. Question: Who is the film that won song of the year at oscars in 2016? Answer:La La Land
Disambiguation 4. Question: Who is the song that won song of the year at oscars in 2016? Answer:""City of Stars""
Disambiguation 5. Question: Who is the film that won song of the year at oscars in 2015? Answer:Spectre
Disambiguation 6. Question: Who is the song that won song of the year at oscars in 2015? Answer:""Writing's on the Wall""
Disambiguation 7. Question: Who are the music and lyric artist that won song of the year at oscars in 2017? Answer:Kristen Anderson-Lopez & Robert Lopez
Disambiguation 8. Question: Who are the music and lyric artist that won song of the year at oscars in 2016? Answer:Justin Hurwitz,Pasek & Paul
Disambiguation 9. Question: Who are the music and lyric artist that won song of the year at oscars in 2015? Answer:Jimmy Napes & Sam Smith
"
When did fast and furious 6 come out?,"Fast and Furious 6 was released on May 24, 2013.","Disambiguation 1. Question: When did fast and furious 6 release in the UK? Answer:May 17, 2013
Disambiguation 2. Question: When did fast and furious 6 come out internationally? Answer:May 24, 2013
Disambiguation 3. Question: When did fast and furious 6 premiere in the UK? Answer:May 7, 2013
"
In the united states the most common form of child mistreatment involves?,"Neglect is the most common form of child mistreatment in the United States. This can include physical neglect, emotional neglect, medical neglect, and educational neglect.","Disambiguation 1. Question: In the united states the most common form of child mistreatment involves what type of child abuse? Answer:Child neglect
Disambiguation 2. Question: In the united states the most common form of child mistreatment involves what specific types? Answer:Physical neglect, Medical neglect, Emotional neglect, Educational/developmental neglect
"
When does the new atari console come out?,"The new Atari VCS console was released on June 15, 2021.","Disambiguation 1. Question: When do pre-orders begin for the new atari console? Answer:May 30, 2018
Disambiguation 2. Question: When does the new atari console start shipping? Answer:March 2020
"
First champion of the women's division of the ufc?,The first champion of the women's division of the UFC was Ronda Rousey.,"Disambiguation 1. Question: First featherweight champion of the women's division of the ufc? Answer:Germaine de Randamie
Disambiguation 2. Question: First Bantamweight champion of the women's division of the ufc? Answer:Ronda Rousey
Disambiguation 3. Question: First Flyweight champion of the women's division of the ufc? Answer:Nicco Montaño
Disambiguation 4. Question: First Strawweight champion of the women's division of the ufc? Answer:Carla Esparza
"
Where is the energy used in photosynthesis obtained?,The energy used in photosynthesis is obtained from sunlight.,"Disambiguation 1. Question: In what kind of proteins is the energy used in photosynthesis obtained? Answer:photosynthetic reaction center
Disambiguation 2. Question: In what kind of organelles is the energy used in photosynthesis obtained in plants? Answer:chloroplasts
Disambiguation 3. Question: In what kind of membrane is the energy used in photosynthesis obtained in bacteria? Answer:plasmalemma
"
Where did the bristol stool chart come from?,The Bristol Stool Chart was developed by Dr. Ken Heaton at the University of Bristol in the United Kingdom in the 1990s.,"Disambiguation 1. Question: Which institution did the bristol stool chart come from? Answer:University Department of Medicine, Bristol Royal Infirmary
Disambiguation 2. Question: What journal did the bristol stool chart first come from as a clinical assessment tool? Answer:Scandinavian Journal of Gastroenterology
Disambiguation 3. Question: Who did the bristol stool chart come from? Answer:Stephen Lewis and Ken Heaton
"
Which two planets of our solar system have the most eccentric orbits?,Mercury and Mars have the most eccentric orbits in our solar system.,"Disambiguation 1. Question: Which two minor planets of our solar system have the most eccentric orbits? Answer:Sedna
Disambiguation 2. Question: Which two major planets of our solar system have the most eccentric orbits? Answer:Mars
"
Who plays summer on young and the restless?,Hunter King plays Summer Newman on The Young and the Restless.,"Disambiguation 1. Question: Who has played Summer on Young and the Restless since 2012? Answer:Hunter King
Disambiguation 2. Question: Who played Summer on Young and the Restless only in 2012? Answer:Lindsay Bushman
Disambiguation 3. Question: Who played Summer on Young and the Restless from 2009-2012? Answer:Samantha Bailey
"
When did the united states declare war on germany?,"The United States declared war on Germany on December 11, 1941, following the Japanese attack on Pearl Harbor.","Disambiguation 1. Question: When did the united states declare war on germany during WWI? Answer:April 6, 1917
Disambiguation 2. Question: When did the united states declare war on germany during WWII? Answer:December 11, 1941
"
In game of thrones who is john snow?,"Jon Snow is a fictional character in the television series Game of Thrones, based on the A Song of Ice and Fire novels by George R.R. Martin. He is portrayed as the illegitimate son of Eddard Stark, the Warden of the North, and is raised at Winterfell alongside his half-siblings. Jon eventually joins the Night's Watch, a sworn brotherhood tasked with defending the realm from threats beyond the Wall. Throughout the series, Jon plays a significant role in the power struggles and conflicts that shape the Seven Kingdoms.","Disambiguation 1. Question: In game of  Thrones, who plays Jon Snow? Answer:Kit Harington
Disambiguation 2. Question: In Game of Thrones, what is John Snow's significance? Answer:14-year-old illegitimate son of Eddard ""Ned"" Stark and half-brother to Robb, Sansa, Arya, Bran and Rickon.
"
Where is the secretary general of the un from?,"The current Secretary-General of the United Nations, António Guterres, is from Portugal.","Disambiguation 1. Question: As of January 1, 2017, where is the Secretary-General of the United Nations from? Answer:Lisbon, Portugal
Disambiguation 2. Question: From 2007-2016, where was the Secretary-General of the United Nations from? Answer:Insei, Japanese Korea (now Eumseong County, South Korea)
Disambiguation 3. Question: From 1997-2006, where was the Secretary-General of the United Nations from? Answer:Kumasi, Gold Coast (now Ghana)
"
Who played bonnie in gone with the wind?,"Bonnie Blue Butler was played by Cammie King Conlon in the film ""Gone with the Wind.""","Disambiguation 1. Question: Who played bonnie in the 1939 film gone with the wind? Answer:Eleanore Cammack ""Cammie"" King
Disambiguation 2. Question: Who played bonnie in the 2008 musical gone with the wind? Answer:Leilah de Meza
"
What is the most current season of supernatural?,"The most current season of Supernatural is Season 15, which premiered in October 2019 and concluded in November 2020.","Disambiguation 1. Question: What is the most current season of the 1977 TV series supernatural? Answer:1
Disambiguation 2. Question: What is the most current season of the 2005 TV series supernatural as of October 12, 2017? Answer:13
Disambiguation 3. Question: What is the most current season of the 2005 TV series supernatural as of October 13, 2016? Answer:12
Disambiguation 4. Question: What is the most current season of the 2005 TV series supernatural as of October 7, 2015? Answer:11
"
Who has won the most little league world series?,"Taiwan has won the most Little League World Series titles, with a total of 17 championships as of 2021.","Disambiguation 1. Question: Who is the country that has won the most little league world series? Answer:Taiwan
Disambiguation 2. Question: Who is the state that has won the most little league world series? Answer:California
"
Who won the first nascar race at indy?,Jeff Gordon won the first NASCAR race at Indianapolis Motor Speedway in 1994.,"Disambiguation 1. Question: Who won the first Brickyard 400 NASCAR Cup Series at Indianapolis Motor Speedway? Answer:Jeff Gordon
Disambiguation 2. Question: Who won the first Pennzoil 150 NASCAR Xfinity Series auto race at Indianapolis Motor Speedway? Answer:Brad Keselowski
"
