question,answer,reference
Who won gold medal in badminton in commonwealth games 2018?,The gold medal in badminton at the Commonwealth Games 2018 was won by the Indian mixed doubles pair of Satwiksairaj Rankireddy and Ashwini Ponnappa.,"Disambiguation 1. Question: Who won the gold medal in the men's singles in badminton in Commonwealth Games 2018? Answer:Lee Chong Wei
Disambiguation 2. Question: Who won the gold medal in the women's singles in badminton in Commonwealth Games 2018? Answer:Saina Nehwal
Disambiguation 3. Question: Who won the gold medal in the men's doubles in badminton in Commonwealth Games 2018? Answer:Marcus Ellis and Chris Langridge
Disambiguation 4. Question: Who won the gold medal in the women's doubles in badminton in Commonwealth Games 2018? Answer:Chow Mei Kuan and Vivian Hoo
Disambiguation 5. Question: Who won the gold medal in the mixed doubles in badminton in Commonwealth Games 2018? Answer:Chris Adcock and Gabrielle Adcock
Disambiguation 6. Question: Who won the gold medal in the mixed team in badminton in Commonwealth Games 2018? Answer:India
"
What countries did the western front run through?,"The question is ambiguous as there were multiple Western Fronts in different wars throughout history. If we are referring to the Western Front during World War I, it ran through countries such as France, Belgium, and Luxembourg.","Disambiguation 1. Question: What countries did the western front run through in World War I? Answer:Belgium, north-eastern France, Alsace-Lorraine, Luxembourg, and western Germany
Disambiguation 2. Question: What countries did the western front run through in World War II? Answer:Denmark, Norway, Luxembourg, Belgium, the Netherlands, the United Kingdom, France, Italy, and Germany
"
When's the last time georgia won the national championship?,"The question is ambiguous as it does not specify which sport or event it is referring to. If the question is about college football, the last time the University of Georgia won the national championship was in 1980.","Disambiguation 1. Question: When's the last time georgia football won the national championship? Answer:1980
Disambiguation 2. Question: When's the last time georgia baseball won the national championship? Answer:1990
Disambiguation 3. Question: When's the last time georgia gymnastics won the national championship? Answer:2009
Disambiguation 4. Question: When's the last time georgia men's golf won the national championship? Answer:2005
Disambiguation 5. Question: When's the last time georgia women's golf won the national championship? Answer:2001
Disambiguation 6. Question: When's the last time georgia women's swimming and diving won the national championship? Answer:2016
Disambiguation 7. Question: When's the last time georgia men's tennis won the national championship? Answer:2008
Disambiguation 8. Question: When's the last time georgia women's tennis won the national championship? Answer:2019
Disambiguation 9. Question: When's the last time georgia men's track and field won the national championship? Answer:2018
Disambiguation 10. Question: When's the last time georgia women's track and field won the national championship? Answer:2018
Disambiguation 11. Question: When's the last time georgia equestrian won the national championship? Answer:2014
"
Who won the most recent world series game?,"I'm sorry, but without a specific date or context provided, I am unable to determine which game you are referring to as the most recent World Series game. Please provide more information for me to give you an accurate answer.","Disambiguation 1. Question: Who won the most recent world series game on November 1,2017? Answer:Houston Astros
Disambiguation 2. Question: Who won the most recent world series game on October 31,2017? Answer:Los Angeles Dodgers
Disambiguation 3. Question: Who won the most recent world series game on October 29,2017? Answer:Houston Astros
"
The most holy name of mary feast day?,"The question is ambiguous as it could be interpreted in two ways. 

If you are asking about the feast day that celebrates the Most Holy Name of Mary, it is observed on September 12th in the Roman Catholic Church.

If you are asking for the actual name that is considered the most holy for Mary, it is often referred to as ""Mary, Mother of God.""","Disambiguation 1. Question: When is the most holy name of mary feast day generally observed? Answer:12 September
Disambiguation 2. Question: When was the most holy name of mary feast day first observed? Answer:12 September 1684
"
What was the longest war in the us?,"The question is ambiguous as it could be referring to the longest war involving the United States as a participant or the longest war fought on U.S. soil. If we consider the longest war involving the United States, it would be the Vietnam War, which lasted from 1955 to 1975. If we consider the longest war fought on U.S. soil, it would be the American Civil War, which lasted from 1861 to 1865.","Disambiguation 1. Question: What was the longest war that the US participated in? Answer:Afghanistan War
Disambiguation 2. Question: What was the longest was that took place in the US? Answer:Ohio War
"
Who was president of the united states in 1963?,"The president of the United States in 1963 was John F. Kennedy until his assassination on November 22nd, 1963. After his death, Lyndon B. Johnson became the president.","Disambiguation 1. Question: Who was president of the United States until November 22, 1963? Answer:John F. Kennedy
Disambiguation 2. Question: Who was president of the United States after November 22, 1963? Answer:Lyndon B. Johnson
"
When did motown the musical open on broadway?,"The question is ambiguous as ""Motown the Musical"" has had multiple runs on Broadway. It originally opened on April 14, 2013, and had subsequent runs in 2016 and 2019. Please specify which specific run you are referring to for a more accurate answer.","Disambiguation 1. Question: When did motown the musical start previews on broadway? Answer:March 11
Disambiguation 2. Question: When did motown the musical premier on broadway? Answer:April 14, 2013
"
Whats the record for most wins in a row mlb?,The record for the most consecutive wins in MLB is held by the 1916 New York Giants with 26 wins in a row.,"Disambiguation 1. Question: How many wins is the record for most wins in a row in regular season MLB? Answer:26
Disambiguation 2. Question: How many wins is the record for most wins in a row in the postseason in MLB? Answer:12
Disambiguation 3. Question: How many wins is the record for most wins in a row in the world season in MLB? Answer:14
"
When does season 3 star vs the forces of evil come out?,"The question is ambiguous as it does not specify which platform or region the inquiry is referring to. If you are asking about the release date of season 3 of ""Star vs. the Forces of Evil"" on a specific streaming service or in a particular country, please provide more details for a more accurate answer.","Disambiguation 1. Question: When does season 3 star vs the forces of evil start airing? Answer:July 15, 2017
Disambiguation 2. Question: Over what time span does season 3 star vs the forces of evil come out? Answer:July 15, 2017 - April 7, 2018
"
When was anorexia classified as a mental illness?,"The question is ambiguous as it can refer to two different classifications of anorexia. Anorexia nervosa, the eating disorder, was officially classified as a mental illness in the Diagnostic and Statistical Manual of Mental Disorders (DSM) in 1980. However, anorexia, which is a general loss of appetite, has been recognized as a symptom of various physical and mental health conditions for much longer.","Disambiguation 1. Question: When was anorexia classified by the medical profession as a recognized condition? Answer:late 19th century
Disambiguation 2. Question: When were the earliest descriptions of anorexic illnesses noted? Answer:1689
"
