question,answer,reference
When's the last time georgia won the national championship?,The last time the University of Georgia won the national championship in football was in 1980. The Bulldogs defeated Notre Dame in the Sugar Bowl to claim the title.,"Disambiguation 1. Question: When's the last time georgia football won the national championship? Answer:1980
Disambiguation 2. Question: When's the last time georgia baseball won the national championship? Answer:1990
Disambiguation 3. Question: When's the last time georgia gymnastics won the national championship? Answer:2009
Disambiguation 4. Question: When's the last time georgia men's golf won the national championship? Answer:2005
Disambiguation 5. Question: When's the last time georgia women's golf won the national championship? Answer:2001
Disambiguation 6. Question: When's the last time georgia women's swimming and diving won the national championship? Answer:2016
Disambiguation 7. Question: When's the last time georgia men's tennis won the national championship? Answer:2008
Disambiguation 8. Question: When's the last time georgia women's tennis won the national championship? Answer:2019
Disambiguation 9. Question: When's the last time georgia men's track and field won the national championship? Answer:2018
Disambiguation 10. Question: When's the last time georgia women's track and field won the national championship? Answer:2018
Disambiguation 11. Question: When's the last time georgia equestrian won the national championship? Answer:2014
"
Who won the most recent world series game?,The most recent World Series game was won by the Atlanta Braves. They defeated the Houston Astros in Game 6 to win the 2021 World Series.,"Disambiguation 1. Question: Who won the most recent world series game on November 1,2017? Answer:Houston Astros
Disambiguation 2. Question: Who won the most recent world series game on October 31,2017? Answer:Los Angeles Dodgers
Disambiguation 3. Question: Who won the most recent world series game on October 29,2017? Answer:Houston Astros
"
The most holy name of mary feast day?,"The most holy name of Mary feast day is celebrated on September 12th. This feast day honors the name of the Blessed Virgin Mary, recognizing her as the mother of Jesus and a powerful intercessor for all believers. It is a day to reflect on Mary's role in salvation history and to seek her guidance and protection in our lives.","Disambiguation 1. Question: When is the most holy name of mary feast day generally observed? Answer:12 September
Disambiguation 2. Question: When was the most holy name of mary feast day first observed? Answer:12 September 1684
"
What was the longest war in the us?,"The longest war in the US was the Vietnam War, which lasted from 1955 to 1975.","Disambiguation 1. Question: What was the longest war that the US participated in? Answer:Afghanistan War
Disambiguation 2. Question: What was the longest was that took place in the US? Answer:Ohio War
"
Who was president of the united states in 1963?,"John F. Kennedy was the President of the United States in 1963. He was assassinated on November 22, 1963, in Dallas, Texas.","Disambiguation 1. Question: Who was president of the United States until November 22, 1963? Answer:John F. Kennedy
Disambiguation 2. Question: Who was president of the United States after November 22, 1963? Answer:Lyndon B. Johnson
"
When did motown the musical open on broadway?,"Motown the Musical opened on Broadway on April 14, 2013.","Disambiguation 1. Question: When did motown the musical start previews on broadway? Answer:March 11
Disambiguation 2. Question: When did motown the musical premier on broadway? Answer:April 14, 2013
"
Whats the record for most wins in a row mlb?,"The record for the most consecutive wins in Major League Baseball is held by the 1916 New York Giants, who won 26 games in a row. This impressive winning streak has yet to be surpassed in MLB history.","Disambiguation 1. Question: How many wins is the record for most wins in a row in regular season MLB? Answer:26
Disambiguation 2. Question: How many wins is the record for most wins in a row in the postseason in MLB? Answer:12
Disambiguation 3. Question: How many wins is the record for most wins in a row in the world season in MLB? Answer:14
"
When does season 3 star vs the forces of evil come out?,"Season 3 of Star vs. the Forces of Evil premiered on July 15, 2017.","Disambiguation 1. Question: When does season 3 star vs the forces of evil start airing? Answer:July 15, 2017
Disambiguation 2. Question: Over what time span does season 3 star vs the forces of evil come out? Answer:July 15, 2017 - April 7, 2018
"
When was anorexia classified as a mental illness?,"Anorexia nervosa was officially classified as a mental illness in the Diagnostic and Statistical Manual of Mental Disorders (DSM) in 1980. This classification helped to increase awareness and understanding of the disorder, leading to improved diagnosis and treatment options for individuals suffering from anorexia.","Disambiguation 1. Question: When was anorexia classified by the medical profession as a recognized condition? Answer:late 19th century
Disambiguation 2. Question: When were the earliest descriptions of anorexic illnesses noted? Answer:1689
"
Who won song of the year at oscars?,"The Oscars do not have a category for ""Song of the Year."" The Grammy Awards have a category for Song of the Year, which recognizes the songwriter(s) of a particular song.","Disambiguation 1. Question: Who is the film that won song of the year at oscars in 2017? Answer:Coco
Disambiguation 2. Question: Who is the song that won song of the year at oscars in 2017? Answer:""Remember Me""
Disambiguation 3. Question: Who is the film that won song of the year at oscars in 2016? Answer:La La Land
Disambiguation 4. Question: Who is the song that won song of the year at oscars in 2016? Answer:""City of Stars""
Disambiguation 5. Question: Who is the film that won song of the year at oscars in 2015? Answer:Spectre
Disambiguation 6. Question: Who is the song that won song of the year at oscars in 2015? Answer:""Writing's on the Wall""
Disambiguation 7. Question: Who are the music and lyric artist that won song of the year at oscars in 2017? Answer:Kristen Anderson-Lopez & Robert Lopez
Disambiguation 8. Question: Who are the music and lyric artist that won song of the year at oscars in 2016? Answer:Justin Hurwitz,Pasek & Paul
Disambiguation 9. Question: Who are the music and lyric artist that won song of the year at oscars in 2015? Answer:Jimmy Napes & Sam Smith
"
When did fast and furious 6 come out?,"Fast and Furious 6 was released on May 24, 2013.","Disambiguation 1. Question: When did fast and furious 6 release in the UK? Answer:May 17, 2013
Disambiguation 2. Question: When did fast and furious 6 come out internationally? Answer:May 24, 2013
Disambiguation 3. Question: When did fast and furious 6 premiere in the UK? Answer:May 7, 2013
"
In the united states the most common form of child mistreatment involves?,"In the United States, the most common form of child mistreatment involves neglect. This can include physical neglect (failure to provide basic needs such as food, shelter, clothing, and medical care), emotional neglect (failure to provide love, support, and attention), and educational neglect (failure to ensure a child receives proper education). It is important to recognize the signs of neglect and report any suspicions to the appropriate authorities to protect the well-being of children.","Disambiguation 1. Question: In the united states the most common form of child mistreatment involves what type of child abuse? Answer:Child neglect
Disambiguation 2. Question: In the united states the most common form of child mistreatment involves what specific types? Answer:Physical neglect, Medical neglect, Emotional neglect, Educational/developmental neglect
"
When does the new atari console come out?,"The new Atari console, the Atari VCS, was released on June 15, 2021. It is currently available for purchase on various online retailers and through the official Atari website.","Disambiguation 1. Question: When do pre-orders begin for the new atari console? Answer:May 30, 2018
Disambiguation 2. Question: When does the new atari console start shipping? Answer:March 2020
"
