question,answer
"At the North American Leaders’ Summit this week, President Joe Biden held bilateral talks with this leader, his Mexican counterpart:",President Andrés Manuel López Obrador
Which royal this week swore allegiance to their country at a ceremony on their 18th birthday?,Princess Leonor of Spain
Which 2024 Republican presidential contender announced that he is ending his campaign?,"As of now, there is no specific information available about a 2024 Republican presidential contender ending their campaign."
The president of which South American country has been invited to visit Ukraine to “understand the real causes and essence of Russian aggression”?,The president of Colombia has been invited to visit Ukraine to “understand the real causes and essence of Russian aggression”.
What is the name of the storm that has battered Britain this week?,The storm that has battered Britain this week is called Storm Eunice.
Gun violence continued to plague communities across the US. Which state suffered the deadliest mass shooting in 2023?,The state that suffered the deadliest mass shooting in 2023 was Texas.
True or false: Rolling Stone ruffled feathers with its updated 200 Greatest Singers of All Time list by snubbing powerhouses like Celine Dion.,False. Rolling Stone did not update its 200 Greatest Singers of All Time list and did not snub Celine Dion.
An independent review found that “too many” of which broadcaster’s journalists “lack understanding of basic economics”?,BBC (British Broadcasting Corporation)
Which NFL teams are headed to the Super Bowl on February 12?,The two NFL teams headed to the Super Bowl on February 12 are the Los Angeles Rams and the Cincinnati Bengals.
Which state's board of education voted to ban teaching about sexual orientation and gender identity from kindergarten through 12th grade?,The state's board of education that voted to ban teaching about sexual orientation and gender identity from kindergarten through 12th grade is the state of Florida.
"Kansas City Chiefs star Travis Kelce fired back at Cincinnati Mayor Aftab Pureval after beating the Cincinnati Bengals, by borrowing a phrase from which wrestler?","Dwayne ""The Rock"" Johnson"
How many US states have taken action to restrict TikTok on government devices?,"As of September 2021, at least 27 US states have taken action to restrict TikTok on government devices."
Prince Harry took the stand in a London courtroom this week as part of his lawsuit accusing a British tabloid group of what?,Prince Harry took the stand in a London courtroom this week as part of his lawsuit accusing a British tabloid group of phone hacking and invasion of privacy.
Which university was recently fined over $37 million by the Biden administration for misrepresenting the cost of its doctoral programs?,Walden University
Why did ShopRite stores in Delaware return to full-service checkout with cashiers?,ShopRite stores in Delaware returned to full-service checkout with cashiers due to customer demand for a more traditional shopping experience and the desire to provide better customer service.
Which world leader did the Bidens host at a glamorous White House state dinner this week?,"The Bidens hosted the President of South Korea, Moon Jae-in, at a glamorous White House state dinner this week."
Which US state announced a ban on TikTok this week?,The US state that announced a ban on TikTok this week is Texas.
"What was the name of Helen Achenbach's famous restaurant near Smyrna, known for its early morning hours, hearty breakfast sandwiches, and an Elvis Presley memorabilia-filled dining room?","The name of Helen Achenbach's famous restaurant near Smyrna was ""Helen's Restaurant."""
"After being expelled for leading gun-reform protests on the chamber floor, two Black Democratic lawmakers from which state were reappointed?",Missouri
"The NHS is ""repurposing"" breast cancer treatment Anastrozole as a preventative pill after the drug was found to cut post-menopausal women's risk of the disease by how much?",The NHS is repurposing the breast cancer treatment Anastrozole as a preventative pill after the drug was found to cut post-menopausal women's risk of the disease by 53%.
