question,answer
Netflix adaptation All Quiet on the Western Front is being tipped for Oscars glory after winning how many Baftas?,"The Netflix adaptation of All Quiet on the Western Front has won 3 Baftas, making it a strong contender for Oscars glory."
Who won this year's Nobel Peace Prize?,"The 2021 Nobel Peace Prize was awarded to journalists Maria Ressa and Dmitry Muratov for their efforts to safeguard freedom of expression, which is a precondition for democracy and lasting peace."
Which company is investigating a hack involving millions of user accounts?,The company investigating a hack involving millions of user accounts is Facebook.
Why was the latest Panera Charged Lemonade lawsuit filed in Delaware?,"The latest Panera Charged Lemonade lawsuit was filed in Delaware because Panera Bread Company is headquartered in St. Louis, Missouri, and Delaware is a common jurisdiction for corporate legal matters due to its business-friendly laws and well-established court system. Delaware is often chosen as the jurisdiction for lawsuits involving large corporations because of its expertise in handling complex corporate legal issues."
What was the reason behind the permanent suspension of Indian Motorcycle dealerships and Intellicar by the Delaware Division of Motor Vehicles?,"The reason behind the permanent suspension of Indian Motorcycle dealerships and Intellicar by the Delaware Division of Motor Vehicles was due to multiple violations of state laws and regulations, including failure to maintain proper records, failure to provide accurate information to customers, and failure to comply with safety standards. The suspension was a result of a thorough investigation by the Division of Motor Vehicles, which found evidence of widespread misconduct and negligence on the part of both dealerships."
Summer is peak season for amusement parks. Where was America’s first roller coaster built?,"America's first roller coaster was built at Coney Island in Brooklyn, New York in 1884. Known as the Switchback Railway, it was a simple wooden structure that traveled at a speed of 6 miles per hour and was a major attraction for thrill-seekers during the summer season."
Ancient graves believed to have belonged to Knights Templar from the 12th century have been rediscovered in which English county?,"The ancient graves believed to have belonged to Knights Templar from the 12th century have been rediscovered in Shropshire, England."
A US man with the world's longest tongue has set another Guinness record by using it to do what?,A US man with the world's longest tongue has set another Guinness record by using it to lick his own forehead.
Where did the UK’s first womb transplant take place?,The UK's first womb transplant took place at the Royal Infirmary of Edinburgh in 2017.
"A bomb cyclone is slamming California this week, causing widespread flooding. Which part of the state is experiencing the storm’s heaviest rain?",This statement is false. California is not currently experiencing a bomb cyclone or widespread flooding. It is important to fact-check information before sharing it to prevent the spread of misinformation.
