question,answer
When did Jayaraashi Bhatta die?,"Jayaraashi Bhatta is believed to have died in the 6th century, as mentioned in the context provided."
 Who designed the Triplet Towers?,The Triplet Towers were not designed by Minoru Yamasaki. The Twin Towers of New York's World Trade Center were designed by Minoru Yamasaki.
Where on the mother are the epipubic bones located?,The epipubic bones are located in the front of the mother's abdomen.
 In what year was Demarcus Sears freed of kidnapping?,Demarcus Sears was never freed of kidnapping. He was convicted in 1986 for the kidnapping and bodily injury of victim Gloria Ann Wilbur and remains under a death sentence in Georgia for that crime.
How many international operations have Canadian military units participated in since 1947?,"Canadian military units have participated in more than 200 operations worldwide since 1947, completing 72 international operations."
What are the features video users can disable?,"The features that video users can disable include embedding, rating, commenting, and response posting."
 Who ordered the cease-fire that effectively began hostilities?,US President George H. W. Bush ordered the cease-fire that effectively began hostilities.
How many people on average attend a Schalke home game?,"The context does not provide information on the average attendance of a Schalke home game. Therefore, the question cannot be answered based on the given context."
What does a BAC of 0.3% - 1.2% typically causes what?,"A BAC of 0.3% - 1.2% typically causes various levels of impairment, ranging from improved mood and euphoria at lower levels to confusion, impaired speech, unconsciousness, and potentially fatal alcohol poisoning at higher levels."
What has zinc been replaced with in pipe organs?,"Zinc has been replaced with an alloy of 85–88% zinc, 4–10% copper, and 2–8% aluminium in pipe organs as a substitute for the traditional lead/tin alloy in pipes."
What is the Egyptian goddess that symbolizes copper?,"The Egyptian goddess that symbolizes copper is Hathor. Hathor was a goddess associated with love, beauty, music, and fertility in ancient Egyptian mythology."
